ID,YEAR_BIRTH,AGE,EDUCATION,MARITAL_STATUS,INCOME,TOTAL_CHILDREN,TOTAL_SPENT,TOTAL_PURCHASES,WEB_VISITS,RECENCY,CAMPAIGN_RESPONSE,DT_CUSTOMER
11086,1984,41,BASIC,SINGLE,25707.0,1,21,5,7,18,0,2014-01-18
1921,1967,58,PHD,MARRIED,59062.0,3,71,7,4,74,0,2013-10-03
4138,1962,63,GRADUATION,SINGLE,76624.0,1,899,23,1,68,0,2014-05-24
7718,1947,78,MASTER,TOGETHER,66000.0,0,711,10,1,36,0,2014-04-20
1291,1978,47,PHD,TOGETHER,27683.0,1,351,16,8,90,0,2012-08-04
6862,1971,54,GRADUATION,DIVORCED,1730.0,0,8,15,20,65,0,2014-05-18
4136,1992,33,BASIC,SINGLE,7500.0,1,119,11,9,63,0,2012-12-03
803,1968,57,GRADUATION,TOGETHER,40521.0,2,21,4,5,82,0,2013-04-05
4298,1973,52,PHD,TOGETHER,20427.0,1,10,4,8,63,0,2014-03-24
10833,1975,50,GRADUATION,MARRIED,65106.0,1,973,27,6,55,0,2014-05-24
9606,1965,60,PHD,MARRIED,69969.0,0,1536,13,3,64,1,2013-08-27
8534,1952,73,GRADUATION,MARRIED,67433.0,2,992,28,4,51,0,2013-07-16
5153,1967,58,PHD,MARRIED,77766.0,1,1529,34,6,97,1,2013-02-22
961,1972,53,GRADUATION,MARRIED,74716.0,1,860,17,4,92,0,2013-09-12
5011,1963,62,GRADUATION,DIVORCED,68118.0,1,928,23,6,51,0,2013-10-18
6653,1970,55,PHD,MARRIED,55158.0,2,418,18,7,72,1,2012-07-30
9094,1955,70,2N CYCLE,MARRIED,62972.0,1,587,16,6,39,1,2012-08-03
810,1975,50,GRADUATION,MARRIED,74190.0,1,641,19,2,49,0,2014-05-12
5493,1976,49,GRADUATION,MARRIED,39356.0,2,23,4,6,21,0,2014-03-19
2147,1969,56,GRADUATION,TOGETHER,76653.0,0,2279,23,2,91,0,2013-08-16
5107,1973,52,PHD,DIVORCED,35860.0,2,49,6,5,37,0,2014-05-19
3979,1983,42,PHD,DIVORCED,90687.0,0,1779,17,2,98,1,2013-05-22
6049,1982,43,MASTER,TOGETHER,73450.0,0,1804,27,3,85,0,2013-12-05
8147,1960,65,GRADUATION,MARRIED,31454.0,2,48,8,8,40,0,2013-07-06
1857,1952,73,GRADUATION,SINGLE,47139.0,2,83,7,7,2,1,2014-03-06
3910,1975,50,GRADUATION,DIVORCED,83829.0,0,1862,17,1,78,1,2013-10-08
5207,1963,62,PHD,MARRIED,53378.0,2,793,29,8,41,1,2012-09-24
11114,1970,55,GRADUATION,TOGETHER,19656.0,1,84,9,7,94,0,2013-02-08
5429,1948,77,PHD,MARRIED,45579.0,1,183,10,6,10,0,2013-08-20
9400,1958,67,2N CYCLE,SINGLE,85485.0,0,1383,19,2,73,0,2014-06-21
1740,1944,81,GRADUATION,MARRIED,55956.0,0,999,16,4,22,0,2014-04-07
7488,1963,62,MASTER,SINGLE,64191.0,1,825,24,3,30,0,2013-01-22
195,1972,53,GRADUATION,SINGLE,38808.0,1,246,14,8,21,1,2012-08-26
635,1966,59,MASTER,MARRIED,57183.0,2,610,25,8,51,0,2013-03-19
7527,1968,57,MASTER,DIVORCED,23748.0,1,76,9,8,97,0,2012-11-21
10319,1971,54,GRADUATION,MARRIED,66303.0,1,1286,22,8,56,0,2013-02-26
2296,1975,50,MASTER,MARRIED,37368.0,1,30,4,6,4,0,2013-12-16
10637,1964,61,GRADUATION,MARRIED,40800.0,3,99,8,7,77,0,2013-01-01
2931,1978,47,GRADUATION,DIVORCED,71847.0,0,1192,22,3,95,0,2012-09-21
907,1975,50,GRADUATION,MARRIED,46149.0,1,362,18,5,36,0,2013-11-29
3698,1983,42,GRADUATION,TOGETHER,78687.0,0,2130,19,2,13,1,2012-08-09
9516,1971,54,2N CYCLE,DIVORCED,49118.0,0,1229,28,7,90,1,2012-08-18
679,1957,68,PHD,MARRIED,37633.0,2,38,6,9,49,0,2012-09-20
7384,1951,74,MASTER,TOGETHER,39767.0,0,485,17,8,18,0,2013-07-21
5043,1951,74,BASIC,MARRIED,26997.0,0,434,13,7,89,0,2012-11-05
5267,1970,55,GRADUATION,DIVORCED,33986.0,1,44,5,7,43,0,2013-03-14
339,1972,53,PHD,MARRIED,57091.0,1,496,18,7,82,1,2012-11-23
2516,1969,56,2N CYCLE,MARRIED,46831.0,2,78,7,4,84,0,2013-06-08
9010,1972,53,MASTER,MARRIED,83151.0,0,2346,23,2,80,1,2013-02-10
378,1971,54,GRADUATION,MARRIED,52531.0,0,794,21,6,68,0,2012-12-30
4808,1956,69,GRADUATION,MARRIED,15759.0,0,17,4,7,12,0,2013-09-05
5068,1971,54,GRADUATION,SINGLE,22804.0,1,26,5,9,75,0,2013-07-31
7628,1973,52,2N CYCLE,MARRIED,43050.0,1,76,8,5,10,0,2014-03-18
7128,1977,48,PHD,SINGLE,42997.0,2,15,4,7,91,0,2013-12-07
2811,1963,62,PHD,SINGLE,48918.0,2,62,7,4,21,0,2014-04-12
3551,1954,71,MASTER,TOGETHER,60033.0,1,198,10,2,28,0,2014-03-29
1663,1978,47,PHD,TOGETHER,34043.0,1,49,5,9,97,0,2013-10-25
5543,1966,59,GRADUATION,TOGETHER,57811.0,1,802,25,5,49,0,2013-06-24
1577,1946,79,GRADUATION,MARRIED,78569.0,0,1736,15,1,14,1,2014-02-19
10641,1978,47,GRADUATION,SINGLE,7500.0,2,57,10,6,5,0,2012-12-27
5336,1971,54,MASTER,TOGETHER,157733.0,1,59,2,1,37,0,2013-06-04
6024,1953,72,GRADUATION,TOGETHER,94384.0,0,2302,18,2,62,1,2013-03-04
1878,1985,40,2N CYCLE,MARRIED,23148.0,0,37,6,7,83,0,2014-02-18
3099,1970,55,GRADUATION,DIVORCED,44267.0,2,310,16,9,48,0,2013-02-25
6055,1979,46,GRADUATION,MARRIED,71626.0,0,1305,19,3,94,0,2012-11-01
5841,1966,59,GRADUATION,TOGETHER,60894.0,1,832,26,7,61,0,2013-06-28
3972,1976,49,GRADUATION,TOGETHER,50200.0,2,401,19,8,70,0,2013-04-03
4394,1965,60,PHD,MARRIED,81051.0,0,1501,23,2,43,0,2014-05-23
5758,1982,43,GRADUATION,MARRIED,65169.0,0,1189,28,6,23,1,2014-01-14
6658,1972,53,GRADUATION,TOGETHER,59868.0,1,1194,32,6,37,0,2013-07-22
4603,1960,65,PHD,MARRIED,65695.0,1,656,21,4,50,0,2014-01-31
8427,1956,69,MASTER,SINGLE,64857.0,0,1540,23,4,78,0,2012-11-23
10260,1965,60,MASTER,TOGETHER,45143.0,1,311,15,7,74,0,2013-08-26
7143,1955,70,2N CYCLE,TOGETHER,74805.0,1,820,26,2,14,0,2013-11-06
8789,1989,36,2N CYCLE,MARRIED,59060.0,1,274,14,4,77,0,2014-01-11
6197,1962,63,PHD,SINGLE,27238.0,2,57,9,9,39,0,2013-04-20
4554,1965,60,GRADUATION,TOGETHER,47009.0,1,448,17,4,89,0,2013-10-01
4937,1973,52,2N CYCLE,MARRIED,46094.0,2,44,5,7,62,0,2014-06-10
1920,1972,53,GRADUATION,MARRIED,40321.0,2,102,8,7,59,0,2013-07-29
8749,1984,41,GRADUATION,TOGETHER,37235.0,1,61,5,4,68,0,2014-02-01
1650,1960,65,MASTER,MARRIED,81843.0,0,1643,27,3,13,0,2013-04-22
10377,1958,67,MASTER,TOGETHER,46692.0,1,397,15,6,37,0,2013-06-06
9206,1968,57,GRADUATION,TOGETHER,77382.0,1,1121,26,1,36,0,2014-01-07
10971,1977,48,GRADUATION,SINGLE,37774.0,2,473,16,9,28,1,2012-09-03
6398,1974,51,BASIC,MARRIED,18393.0,1,50,8,8,2,0,2014-03-29
9212,1962,63,MASTER,MARRIED,72828.0,1,1678,28,7,17,0,2013-02-14
7937,1982,43,GRADUATION,MARRIED,24711.0,0,58,7,7,86,0,2014-04-18
839,1975,50,PHD,MARRIED,45503.0,1,170,9,5,54,0,2013-09-25
4246,1982,43,MASTER,SINGLE,6560.0,0,373,2,17,2,0,2013-12-12
158,1945,80,PHD,TOGETHER,71604.0,0,1196,17,4,3,1,2013-11-17
4832,1979,46,GRADUATION,MARRIED,27244.0,1,101,8,7,84,0,2014-03-07
5621,1969,56,GRADUATION,MARRIED,48752.0,2,316,17,9,8,1,2012-12-12
1945,1962,63,GRADUATION,MARRIED,71434.0,1,1400,21,4,4,0,2013-09-18
5147,1948,77,GRADUATION,SINGLE,90842.0,0,1424,27,1,57,0,2013-07-29
2535,1978,47,MASTER,MARRIED,88097.0,1,844,20,9,24,1,2012-08-18
11039,1975,50,GRADUATION,MARRIED,51948.0,1,311,13,5,51,0,2013-09-17
9495,1982,43,GRADUATION,TOGETHER,71853.0,0,1149,17,1,29,0,2013-05-08
9635,1983,42,MASTER,MARRIED,35876.0,0,129,8,6,13,0,2014-04-20
2173,1952,73,GRADUATION,WIDOW,40049.0,1,32,5,6,23,0,2013-10-16
942,1982,43,GRADUATION,SINGLE,39660.0,1,299,14,9,36,1,2012-08-08
9386,1962,63,GRADUATION,TOGETHER,50127.0,1,320,13,6,88,0,2014-05-29
5510,1977,48,MASTER,MARRIED,43263.0,1,441,16,5,2,0,2012-11-21
873,1949,76,MASTER,MARRIED,62845.0,2,1178,28,8,3,1,2012-10-01
2253,1990,35,GRADUATION,MARRIED,18929.0,0,85,6,6,15,0,2013-02-16
5181,1982,43,BASIC,SINGLE,24367.0,1,24,4,9,58,0,2013-03-20
979,1975,50,GRADUATION,SINGLE,33249.0,1,112,8,6,11,0,2013-02-20
10390,1959,66,2N CYCLE,MARRIED,26887.0,1,30,5,6,27,0,2013-02-10
4698,1983,42,PHD,MARRIED,50150.0,0,410,16,5,32,0,2013-06-20
7793,1976,49,GRADUATION,TOGETHER,62061.0,1,800,24,6,12,0,2013-08-31
1745,1962,63,PHD,DIVORCED,85696.0,0,1313,20,1,88,1,2013-05-03
10590,1956,69,PHD,TOGETHER,76542.0,0,1483,23,2,91,0,2013-03-30
5080,1993,32,GRADUATION,SINGLE,70515.0,0,1258,17,2,12,1,2013-10-21
8369,1987,38,GRADUATION,TOGETHER,18227.0,1,28,4,8,21,0,2012-11-08
5232,1965,60,GRADUATION,MARRIED,69139.0,1,227,11,4,23,0,2014-01-27
2407,1982,43,GRADUATION,MARRIED,69109.0,0,1555,20,4,10,1,2012-11-09
3834,1962,63,GRADUATION,SINGLE,69627.0,1,861,23,5,35,0,2013-03-17
7912,1978,47,GRADUATION,MARRIED,38136.0,1,103,8,8,69,0,2013-04-22
7712,1946,79,PHD,SINGLE,62159.0,0,634,19,4,68,0,2014-04-28
1065,1963,62,GRADUATION,SINGLE,80695.0,0,1918,19,2,85,0,2013-12-29
7275,1971,54,MASTER,SINGLE,33316.0,2,131,10,6,34,0,2013-10-04
1343,1968,57,GRADUATION,TOGETHER,58554.0,2,586,22,7,55,0,2012-09-26
1384,1992,33,BASIC,MARRIED,17256.0,1,62,7,8,10,0,2013-11-23
9967,1974,51,GRADUATION,DIVORCED,53034.0,2,447,22,8,30,0,2013-05-30
6181,1950,75,2N CYCLE,TOGETHER,52203.0,0,939,27,6,36,0,2012-07-31
10507,1977,48,2N CYCLE,DIVORCED,59601.0,1,797,15,8,14,0,2013-07-25
2674,1958,67,MASTER,SINGLE,75154.0,1,1143,16,3,79,1,2012-09-04
2698,1976,49,GRADUATION,SINGLE,47025.0,1,415,17,6,52,0,2013-11-07
3231,1973,52,GRADUATION,MARRIED,37971.0,1,30,5,8,97,0,2013-11-25
4096,1968,57,MASTER,DIVORCED,41335.0,1,187,12,7,24,0,2013-12-26
10476,1958,67,GRADUATION,MARRIED,67267.0,1,251,11,2,0,0,2014-05-13
5948,1975,50,GRADUATION,SINGLE,57338.0,1,237,12,5,96,0,2014-04-29
9140,1960,65,2N CYCLE,TOGETHER,50523.0,2,91,8,6,89,0,2013-12-25
10258,1965,60,MASTER,SINGLE,35791.0,3,35,6,8,94,0,2013-05-06
5675,1960,65,PHD,DIVORCED,50611.0,1,493,22,6,98,0,2012-10-04
4743,1969,56,PHD,MARRIED,56242.0,1,971,28,6,72,0,2013-03-03
8805,1960,65,GRADUATION,SINGLE,48904.0,1,371,17,8,1,0,2012-12-02
1542,1975,50,GRADUATION,SINGLE,56243.0,3,396,20,5,26,0,2013-12-30
6770,1985,40,GRADUATION,MARRIED,21355.0,1,68,7,6,5,1,2013-08-20
8773,1971,54,MASTER,TOGETHER,57420.0,1,322,15,7,22,0,2013-06-25
10475,1970,55,MASTER,TOGETHER,0.0,1,317,14,5,39,0,2013-04-01
10420,1955,70,MASTER,DIVORCED,46390.0,1,222,10,7,56,0,2014-05-05
7514,1956,69,2N CYCLE,TOGETHER,54342.0,2,177,12,6,74,0,2013-07-03
2902,1958,67,GRADUATION,TOGETHER,0.0,2,45,5,5,87,0,2012-09-03
4345,1964,61,2N CYCLE,SINGLE,0.0,2,21,4,7,49,0,2014-01-12
793,1973,52,GRADUATION,MARRIED,20895.0,1,45,6,9,24,0,2012-10-06
10909,1948,77,GRADUATION,MARRIED,92344.0,0,1899,20,1,9,0,2014-01-15
3769,1972,53,PHD,TOGETHER,0.0,1,42,5,7,17,0,2014-03-02
8702,1976,49,2N CYCLE,TOGETHER,26907.0,2,22,6,7,10,0,2013-08-20
4791,1980,45,GRADUATION,TOGETHER,44964.0,2,41,5,8,35,0,2012-12-16
2963,1979,46,GRADUATION,TOGETHER,75507.0,0,1440,21,3,56,0,2014-05-02
8216,1972,53,MASTER,MARRIED,53761.0,2,325,17,5,7,0,2013-10-11
8140,1973,52,GRADUATION,TOGETHER,22682.0,1,95,10,4,51,0,2013-10-03
10146,1972,53,PHD,TOGETHER,38887.0,1,42,5,7,17,0,2014-03-02
5289,1975,50,2N CYCLE,SINGLE,41658.0,2,72,6,4,30,0,2012-11-09
2587,1972,53,PHD,MARRIED,29791.0,1,20,7,5,21,0,2014-05-15
4405,1956,69,MASTER,MARRIED,63915.0,2,789,23,5,2,0,2013-07-30
8663,1974,51,GRADUATION,DIVORCED,39996.0,2,15,4,6,85,0,2014-05-22
2589,1972,53,GRADUATION,DIVORCED,26759.0,1,59,8,6,65,0,2014-02-07
3421,1968,57,MASTER,DIVORCED,63841.0,1,908,22,6,64,0,2013-04-21
10490,1969,56,PHD,MARRIED,51039.0,2,417,14,7,11,0,2012-12-10
4094,1961,64,GRADUATION,MARRIED,60544.0,2,289,15,6,92,0,2012-08-25
9958,1972,53,GRADUATION,MARRIED,65685.0,1,769,21,5,54,0,2014-03-29
2534,1953,72,GRADUATION,MARRIED,37716.0,1,188,10,7,4,0,2014-04-21
4188,1957,68,GRADUATION,SINGLE,36864.0,1,354,14,8,53,1,2012-08-13
6613,1970,55,MASTER,MARRIED,44511.0,1,727,26,8,39,0,2012-10-12
10827,1967,58,PHD,MARRIED,36947.0,2,146,11,9,49,0,2012-08-07
5491,1951,74,MASTER,TOGETHER,47352.0,1,319,16,7,70,0,2013-04-11
8402,1953,72,MASTER,MARRIED,67087.0,1,794,22,4,40,0,2013-12-17
8783,1950,75,GRADUATION,MARRIED,57045.0,1,454,18,3,40,0,2012-09-08
10010,1953,72,PHD,DIVORCED,36957.0,2,152,11,9,43,1,2012-09-06
618,1977,48,PHD,MARRIED,69389.0,1,797,22,4,17,0,2012-09-28
9121,1972,53,GRADUATION,MARRIED,80134.0,1,1690,16,6,40,1,2013-05-20
361,1969,56,MASTER,MARRIED,43142.0,2,20,4,7,84,0,2014-02-18
4310,1944,81,GRADUATION,MARRIED,80589.0,0,1428,21,1,25,1,2014-01-22
2678,1990,35,GRADUATION,SINGLE,34412.0,1,209,11,9,62,0,2013-02-13
6376,1979,46,GRADUATION,SINGLE,57537.0,1,545,19,4,83,0,2013-06-10
524,1966,59,BASIC,TOGETHER,22634.0,0,96,6,8,47,0,2013-01-16
10341,1948,77,GRADUATION,TOGETHER,51315.0,0,222,10,2,45,0,2014-02-23
5654,1972,53,GRADUATION,MARRIED,36026.0,3,61,7,6,34,0,2014-03-16
4098,1973,52,GRADUATION,MARRIED,24639.0,2,44,9,6,3,0,2014-01-28
5824,1972,53,PHD,TOGETHER,34578.0,3,8,4,6,1,0,2014-04-11
7000,1972,53,2N CYCLE,SINGLE,65704.0,0,817,23,1,18,0,2013-10-13
2561,1966,59,GRADUATION,SINGLE,63810.0,1,1371,23,8,45,0,2012-11-11
5229,1969,56,PHD,TOGETHER,54132.0,1,42,5,7,81,0,2014-02-16
4086,1959,66,GRADUATION,MARRIED,18690.0,0,60,5,8,77,0,2012-12-28
2428,1970,55,GRADUATION,MARRIED,28164.0,1,78,9,7,23,0,2013-05-04
8254,1974,51,PHD,MARRIED,34596.0,1,23,4,8,48,0,2013-04-13
2836,1972,53,PHD,MARRIED,43269.0,1,19,4,8,61,0,2013-09-16
8418,1958,67,2N CYCLE,SINGLE,38741.0,2,61,7,7,60,0,2014-03-30
1362,1972,53,GRADUATION,SINGLE,31907.0,0,449,14,7,75,0,2013-03-04
7152,1983,42,MASTER,MARRIED,27100.0,1,37,5,7,64,0,2013-04-05
10033,1973,52,2N CYCLE,DIVORCED,31163.0,1,38,5,6,54,0,2014-02-13
9349,1985,40,GRADUATION,MARRIED,92533.0,0,1131,23,2,84,0,2013-12-19
274,1973,52,GRADUATION,SINGLE,34853.0,2,34,7,6,75,0,2013-12-23
3388,1967,58,GRADUATION,DIVORCED,70844.0,2,294,17,7,16,0,2013-10-30
922,1979,46,2N CYCLE,MARRIED,31086.0,2,48,6,8,79,0,2013-05-04
8588,1961,64,GRADUATION,MARRIED,60544.0,2,289,15,6,92,0,2012-08-25
2518,1986,39,2N CYCLE,TOGETHER,20491.0,0,30,4,7,16,0,2013-01-25
574,1964,61,GRADUATION,MARRIED,42523.0,0,125,7,2,96,0,2014-04-23
3220,1983,42,GRADUATION,MARRIED,39922.0,1,156,9,8,30,0,2013-02-14
5967,1952,73,GRADUATION,TOGETHER,33402.0,2,70,9,8,60,0,2013-07-18
1183,1949,76,MASTER,MARRIED,36408.0,2,22,4,6,11,0,2013-09-21
6856,1979,46,GRADUATION,TOGETHER,21645.0,1,65,9,9,75,1,2012-09-03
4530,1948,77,MASTER,WIDOW,78427.0,0,1930,23,3,36,1,2012-10-24
1553,1946,79,GRADUATION,TOGETHER,82657.0,0,2283,23,4,71,0,2013-09-27
4682,1958,67,GRADUATION,MARRIED,51876.0,0,310,13,1,88,0,2013-10-15
8204,1971,54,2N CYCLE,MARRIED,78041.0,0,1319,18,2,93,0,2012-12-16
5221,1957,68,GRADUATION,MARRIED,52852.0,1,879,26,8,93,0,2012-12-01
1232,1982,43,PHD,TOGETHER,70038.0,0,1244,17,2,54,0,2013-10-25
1927,1973,52,2N CYCLE,TOGETHER,69401.0,1,690,17,2,41,0,2014-03-23
5788,1972,53,GRADUATION,TOGETHER,46053.0,1,209,12,5,46,0,2013-02-17
6652,1965,60,GRADUATION,MARRIED,77343.0,0,1134,17,1,28,0,2014-06-09
6246,1953,72,GRADUATION,SINGLE,73892.0,0,1507,23,1,40,1,2013-11-13
5975,1967,58,PHD,SINGLE,40304.0,1,57,6,7,82,0,2013-09-30
6875,1965,60,PHD,TOGETHER,32727.0,0,529,17,8,38,0,2012-08-28
4399,1969,56,GRADUATION,TOGETHER,68695.0,0,1091,16,2,3,0,2014-06-25
4042,1971,54,GRADUATION,DIVORCED,43300.0,1,180,11,8,87,1,2012-10-13
2157,1972,53,GRADUATION,TOGETHER,26290.0,2,77,10,6,49,0,2013-01-12
10133,1970,55,GRADUATION,SINGLE,93790.0,0,2349,25,2,16,1,2014-02-12
2525,1974,51,PHD,MARRIED,38410.0,0,534,18,6,65,1,2012-09-14
8233,1950,75,MASTER,WIDOW,64866.0,1,556,21,5,9,0,2014-01-26
9483,1959,66,GRADUATION,TOGETHER,57957.0,1,637,25,3,24,0,2013-08-19
2945,1955,70,PHD,TOGETHER,46015.0,2,46,5,7,25,0,2014-04-13
10403,1978,47,GRADUATION,TOGETHER,16531.0,1,44,9,7,43,0,2014-06-18
5074,1986,39,MASTER,MARRIED,28072.0,1,47,5,7,10,0,2013-07-08
10524,1963,62,MASTER,DIVORCED,49476.0,1,795,22,2,29,0,2013-06-20
4690,1953,72,GRADUATION,MARRIED,50725.0,1,586,21,8,45,0,2013-02-13
7521,1952,73,GRADUATION,TOGETHER,83844.0,0,1574,20,1,57,0,2013-05-12
7196,1950,75,PHD,MARRIED,41145.0,2,13,4,3,20,0,2014-02-08
4406,1970,55,GRADUATION,TOGETHER,67419.0,1,1471,25,5,29,0,2013-01-16
9672,1970,55,2N CYCLE,MARRIED,23162.0,2,65,8,6,82,0,2013-12-21
4864,1977,48,GRADUATION,MARRIED,34380.0,1,175,12,8,68,0,2013-05-02
4706,1966,59,GRADUATION,SINGLE,34704.0,1,40,5,5,65,0,2013-04-27
4070,1969,56,PHD,MARRIED,94871.0,2,1078,18,7,99,1,2012-09-01
25,1958,67,GRADUATION,MARRIED,65148.0,1,1115,21,4,9,0,2012-11-16
3697,1954,71,GRADUATION,TOGETHER,39898.0,1,134,9,7,20,0,2013-02-12
217,1956,69,MASTER,SINGLE,64857.0,0,1540,23,4,78,0,2012-11-23
4220,1970,55,PHD,MARRIED,59892.0,1,87,7,3,26,0,2013-11-02
5286,1987,38,MASTER,SINGLE,41020.0,0,217,10,3,68,0,2013-10-28
9559,1961,64,PHD,MARRIED,57072.0,1,1034,27,5,79,0,2014-01-24
2849,1979,46,GRADUATION,SINGLE,60474.0,1,1180,31,7,25,0,2013-04-01
7787,1960,65,GRADUATION,TOGETHER,62807.0,1,819,23,5,83,0,2012-08-31
3102,1981,44,2N CYCLE,TOGETHER,19414.0,1,32,5,8,32,0,2013-10-16
5868,1980,45,GRADUATION,MARRIED,19107.0,1,46,6,7,49,0,2013-08-22
8370,1976,49,2N CYCLE,TOGETHER,75484.0,1,1159,18,4,50,0,2012-08-02
9988,1976,49,MASTER,SINGLE,70379.0,1,860,25,4,84,0,2013-03-03
2939,1970,55,MASTER,TOGETHER,79419.0,0,1631,15,2,96,0,2014-06-22
5529,1946,79,PHD,TOGETHER,64014.0,3,444,22,7,56,0,2014-06-10
9743,1955,70,GRADUATION,MARRIED,76998.0,1,1910,29,6,85,0,2013-01-11
5763,1972,53,MASTER,TOGETHER,49854.0,1,380,18,6,63,0,2013-11-10
3478,1971,54,PHD,MARRIED,60585.0,2,736,30,5,17,1,2013-06-24
7494,1950,75,PHD,DIVORCED,42873.0,2,269,15,8,11,0,2013-01-21
1763,1988,37,GRADUATION,TOGETHER,87679.0,0,2524,29,4,62,1,2013-07-27
7250,1978,47,GRADUATION,TOGETHER,57867.0,1,612,25,6,48,0,2013-10-01
2005,1990,35,GRADUATION,MARRIED,35765.0,1,75,8,6,86,0,2013-12-11
10770,1959,66,GRADUATION,MARRIED,65492.0,0,1045,26,2,73,0,2014-01-26
6885,1977,48,GRADUATION,DIVORCED,32952.0,1,55,6,7,36,0,2013-12-01
2072,1969,56,PHD,TOGETHER,53374.0,1,1064,21,9,34,1,2012-08-16
9463,1959,66,GRADUATION,TOGETHER,71706.0,1,1443,25,5,16,0,2012-11-13
6318,1988,37,GRADUATION,MARRIED,68487.0,0,1366,30,4,48,0,2013-01-13
4093,1975,50,MASTER,TOGETHER,53253.0,2,436,19,5,61,0,2013-02-11
5751,1973,52,2N CYCLE,DIVORCED,31163.0,1,38,5,6,54,0,2014-02-13
3340,1977,48,GRADUATION,MARRIED,42014.0,1,436,20,8,56,1,2012-08-17
3594,1973,52,MASTER,MARRIED,54108.0,2,747,32,8,74,0,2012-11-05
3584,1955,70,PHD,SINGLE,49667.0,0,1396,22,8,35,1,2012-08-20
3643,1974,51,MASTER,MARRIED,63206.0,0,928,14,2,65,0,2014-03-20
851,1972,53,MASTER,MARRIED,57136.0,2,642,26,6,48,0,2013-07-09
7706,1975,50,2N CYCLE,TOGETHER,46772.0,1,1048,30,8,88,0,2012-11-07
3967,1971,54,PHD,MARRIED,78931.0,0,943,24,1,19,0,2013-10-25
10128,1958,67,GRADUATION,TOGETHER,53977.0,1,907,27,5,21,0,2013-06-08
486,1988,37,GRADUATION,MARRIED,84219.0,0,1198,18,1,27,0,2014-02-02
9,1975,50,MASTER,SINGLE,46098.0,2,120,11,8,86,0,2012-08-18
9451,1965,60,GRADUATION,MARRIED,73538.0,1,1658,26,7,92,0,2012-11-25
9264,1986,39,GRADUATION,MARRIED,79529.0,0,1638,22,2,1,0,2014-04-27
3865,1977,48,2N CYCLE,TOGETHER,20981.0,0,73,7,8,14,1,2013-04-30
2853,1980,45,GRADUATION,SINGLE,51766.0,1,275,12,5,74,0,2014-03-11
1490,1962,63,GRADUATION,MARRIED,55759.0,1,854,26,8,84,0,2012-11-28
6310,1978,47,GRADUATION,MARRIED,33039.0,1,78,7,5,4,0,2013-09-09
10380,1972,53,MASTER,MARRIED,37787.0,1,106,7,8,50,0,2013-09-20
3887,1970,55,GRADUATION,SINGLE,27242.0,1,106,7,9,2,1,2012-11-11
4278,1983,42,PHD,SINGLE,87188.0,0,1923,19,3,73,1,2013-06-03
8643,1971,54,GRADUATION,TOGETHER,69930.0,0,1662,22,3,21,0,2013-05-26
1998,1976,49,GRADUATION,SINGLE,37697.0,1,84,7,6,82,0,2014-02-07
10795,1973,52,PHD,MARRIED,37401.0,1,48,7,7,14,0,2014-05-06
11110,1973,52,GRADUATION,SINGLE,3502.0,1,5,0,14,56,0,2013-04-13
2408,1976,49,GRADUATION,MARRIED,58597.0,2,733,32,7,20,0,2012-11-20
202,1948,77,PHD,WIDOW,82032.0,0,1234,17,1,54,0,2014-04-05
7998,1958,67,GRADUATION,TOGETHER,28087.0,2,112,9,7,77,0,2012-12-11
830,1987,38,PHD,SINGLE,74004.0,0,1658,15,3,5,1,2014-02-24
3536,1960,65,GRADUATION,TOGETHER,19740.0,1,55,7,5,65,0,2013-03-24
6050,1975,50,2N CYCLE,MARRIED,57036.0,1,1513,26,9,33,0,2012-12-11
125,1958,67,2N CYCLE,TOGETHER,53083.0,2,271,17,7,65,0,2013-05-15
3463,1975,50,PHD,MARRIED,69283.0,1,904,27,5,41,0,2014-06-14
2804,1975,50,MASTER,SINGLE,46098.0,2,120,11,8,86,1,2012-08-18
3745,1988,37,2N CYCLE,MARRIED,23331.0,1,103,8,8,92,0,2012-09-04
9771,1988,37,2N CYCLE,SINGLE,23331.0,1,269,17,9,97,0,2012-10-05
451,1989,36,GRADUATION,SINGLE,9255.0,1,22,5,8,91,0,2013-12-20
10530,1959,66,PHD,WIDOW,67786.0,0,1156,16,1,0,1,2013-12-07
1079,1971,54,PHD,MARRIED,71969.0,1,1086,19,8,59,0,2012-10-16
8920,1967,58,MASTER,SINGLE,59235.0,1,1128,28,7,4,0,2013-01-12
6678,1989,36,GRADUATION,TOGETHER,31928.0,1,72,9,7,5,0,2014-03-28
3852,1961,64,MASTER,TOGETHER,74881.0,2,964,27,5,48,0,2013-03-08
528,1978,47,GRADUATION,MARRIED,65819.0,0,1383,20,3,99,0,2012-11-29
73,1953,72,PHD,SINGLE,51411.0,3,18,4,5,81,0,2013-05-26
5589,1964,61,GRADUATION,DIVORCED,51983.0,1,793,24,7,95,0,2012-08-31
10212,1986,39,MASTER,TOGETHER,42386.0,1,100,7,8,43,0,2013-01-13
6365,1987,38,2N CYCLE,MARRIED,30390.0,0,80,6,6,5,0,2013-09-02
5636,1963,62,GRADUATION,SINGLE,30983.0,0,167,8,8,50,1,2012-11-09
591,1957,68,GRADUATION,WIDOW,66033.0,1,677,20,7,76,0,2013-01-20
2217,1975,50,2N CYCLE,MARRIED,37284.0,2,23,4,6,46,0,2013-03-29
2544,1951,74,MASTER,DIVORCED,57530.0,1,92,7,1,68,0,2013-10-12
